# ModEM impedance responses for Created using MTpy calculated floor_egbert error of 5%, data rotated 0.0_deg clockwise from N       
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(+i\omega t)
>  [mV/km]/[nT]
>     0.00
>  -20.519 131.990
>     17    28
6.493820E+00          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZYY  -5.571332E-03   1.133824E-02   2.000000E+15
1.333520E+01          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZXX   9.407142E-03  -1.134055E-02   2.000000E+15
1.333520E+01          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZXY   9.388054E-01   8.644517E-01   2.000000E+15
1.333520E+01          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZYX  -9.956032E-01  -8.913812E-01   2.000000E+15
1.333520E+01          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZYY  -1.210039E-02   1.322348E-02   2.000000E+15
2.738420E+01          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZXX   1.728734E-02  -1.313691E-02   2.000000E+15
2.738420E+01          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZXY   6.478548E-01   6.309792E-01   2.000000E+15
2.738420E+01          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZYX  -6.938052E-01  -6.549938E-01   2.000000E+15
2.738420E+01          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZYY  -2.103967E-02   1.430282E-02   2.000000E+15
5.623410E+01          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZXX   2.652436E-02  -8.299836E-03   2.000000E+15
5.623410E+01          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZXY   4.371099E-01   4.550186E-01   2.000000E+15
5.623410E+01          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZYX  -4.730851E-01  -4.752428E-01   2.000000E+15
5.623410E+01          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZYY  -3.057043E-02   8.349863E-03   2.000000E+15
1.154780E+02          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZXX   2.847876E-02   7.679710E-04   2.000000E+15
1.154780E+02          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZXY   2.887189E-01   3.189199E-01   2.000000E+15
1.154780E+02          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZYX  -3.165768E-01  -3.361684E-01   2.000000E+15
1.154780E+02          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZYY  -3.209443E-02  -1.519586E-03   2.000000E+15
2.371370E+02          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZXX   2.413995E-02   6.834798E-03   2.000000E+15
2.371370E+02          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZXY   1.911020E-01   2.175264E-01   2.000000E+15
2.371370E+02          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZYX  -2.116613E-01  -2.320389E-01   2.000000E+15
2.371370E+02          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZYY  -2.705755E-02  -7.956890E-03   2.000000E+15
4.869680E+02          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZXX   1.821449E-02   8.720841E-03   2.000000E+15
4.869680E+02          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZXY   1.280662E-01   1.464682E-01   2.000000E+15
4.869680E+02          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZYX  -1.426486E-01  -1.580143E-01   2.000000E+15
4.869680E+02          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZYY  -2.042088E-02  -9.895746E-03   2.000000E+15
1.000000E+03          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZXX   1.311591E-02   8.171049E-03   2.000000E+15
1.000000E+03          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZXY   8.692586E-02   9.826183E-02   2.000000E+15
1.000000E+03          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZYX  -9.711404E-02  -1.069879E-01   2.000000E+15
1.000000E+03          Synth00       -19.010  136.010  162430.397 -211753.803       0.100     ZYY  -1.471581E-02  -9.220000E-03   2.000000E+15
1.000000E-02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXX   1.333982E-03  -2.323974E-04   2.000000E+15
1.000000E-02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXY   3.042501E+01   6.172029E+01   2.000000E+15
1.000000E-02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYX  -3.181730E+01  -6.352592E+01   2.000000E+15
1.000000E-02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYY  -1.221445E-03   5.860011E-04   2.000000E+15
2.053530E-02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXX   1.354191E-03  -4.257398E-04   2.000000E+15
2.053530E-02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXY   1.805502E+01   3.634801E+01   2.000000E+15
2.053530E-02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYX  -1.907860E+01  -3.743898E+01   2.000000E+15
2.053530E-02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYY  -1.326522E-03   7.097360E-04   2.000000E+15
4.216970E-02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXX   1.392916E-03  -7.875475E-04   2.000000E+15
4.216970E-02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXY   1.136776E+01   2.115593E+01   2.000000E+15
4.216970E-02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYX  -1.216327E+01  -2.184570E+01   2.000000E+15
4.216970E-02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYY  -1.346619E-03   1.113693E-03   2.000000E+15
8.659640E-02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXX   1.327286E-03  -1.515628E-03   2.000000E+15
8.659640E-02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXY   7.681606E+00   1.228099E+01   2.000000E+15
8.659640E-02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYX  -8.319185E+00  -1.272637E+01   2.000000E+15
8.659640E-02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYY  -1.106374E-03   2.141753E-03   2.000000E+15
1.778280E-01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXX   9.778041E-04  -3.147465E-03   2.000000E+15
1.778280E-01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXY   5.605624E+00   7.161392E+00   2.000000E+15
1.778280E-01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYX  -6.139778E+00  -7.465088E+00   2.000000E+15
1.778280E-01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYY  -4.388202E-04   4.772230E-03   2.000000E+15
3.651740E-01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXX  -2.348542E-04  -6.786937E-03   2.000000E+15
3.651740E-01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXY   4.388220E+00   4.265310E+00   2.000000E+15
3.651740E-01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYX  -4.836662E+00  -4.493616E+00   2.000000E+15
3.651740E-01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYY   9.946569E-04   1.088942E-02   2.000000E+15
7.498940E-01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXX  -4.721551E-03  -1.621128E-02   2.000000E+15
7.498940E-01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXY   3.603254E+00   2.645768E+00   2.000000E+15
7.498940E-01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYX  -3.969683E+00  -2.824702E+00   2.000000E+15
7.498940E-01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYY   4.579491E-03   2.581379E-02   2.000000E+15
1.539930E+00          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXX  -1.371263E-02  -4.680009E-02   2.000000E+15
1.539930E+00          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXY   3.057059E+00   1.738355E+00   2.000000E+15
1.539930E+00          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYX  -3.349717E+00  -1.866966E+00   2.000000E+15
1.539930E+00          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYY   6.247181E-03   6.617474E-02   2.000000E+15
3.162280E+00          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXX   3.099487E-03  -1.251616E-01   2.000000E+15
3.162280E+00          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXY   2.651752E+00   1.257427E+00   2.000000E+15
3.162280E+00          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYX  -2.898647E+00  -1.324233E+00   2.000000E+15
3.162280E+00          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYY  -3.053389E-02   1.452055E-01   2.000000E+15
6.493820E+00          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXX   1.052516E-01  -2.130005E-01   2.000000E+15
6.493820E+00          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXY   2.282359E+00   1.055189E+00   2.000000E+15
6.493820E+00          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYX  -2.524326E+00  -1.066196E+00   2.000000E+15
6.493820E+00          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYY  -1.411951E-01   2.164555E-01   2.000000E+15
1.333520E+01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXX   2.682013E-01  -2.303512E-01   2.000000E+15
1.333520E+01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXY   1.856864E+00   9.695543E-01   2.000000E+15
1.333520E+01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYX  -2.126932E+00  -9.522659E-01   2.000000E+15
1.333520E+01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYY  -2.982958E-01   2.236936E-01   2.000000E+15
2.738420E+01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXX   4.122697E-01  -1.454300E-01   2.000000E+15
2.738420E+01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXY   1.419484E+00   8.556678E-01   2.000000E+15
2.738420E+01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYX  -1.722955E+00  -8.570537E-01   2.000000E+15
2.738420E+01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYY  -4.348961E-01   1.365489E-01   2.000000E+15
5.623410E+01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXX   4.522510E-01  -8.971298E-03   2.000000E+15
5.623410E+01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXY   1.054789E+00   7.087016E-01   2.000000E+15
5.623410E+01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYX  -1.352575E+00  -7.600935E-01   2.000000E+15
5.623410E+01          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYY  -4.698425E-01   1.133251E-03   2.000000E+15
1.154780E+02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXX   3.987790E-01   9.122107E-02   2.000000E+15
1.154780E+02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXY   7.704500E-01   5.667027E-01   2.000000E+15
1.154780E+02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYX  -1.021554E+00  -6.552339E-01   2.000000E+15
1.154780E+02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYY  -4.130334E-01  -9.795335E-02   2.000000E+15
2.371370E+02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXX   3.117437E-01   1.322441E-01   2.000000E+15
2.371370E+02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXY   5.522549E-01   4.405089E-01   2.000000E+15
2.371370E+02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYX  -7.442427E-01  -5.390052E-01   2.000000E+15
2.371370E+02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYY  -3.231742E-01  -1.382263E-01   2.000000E+15
4.869680E+02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXX   2.288195E-01   1.324221E-01   2.000000E+15
4.869680E+02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZXY   3.894622E-01   3.326418E-01   2.000000E+15
4.869680E+02          Synth01       -19.121  136.158  150539.398 -195775.493       0.100     ZYX  -5.286181E-01  -4.224810E-01   2.000000E+15
