station,freq,lon,lat,phi_min,phi_max,azimuth,skew,n_skew,elliptic,tip_mag_re,tip_mag_im,tip_ang_re,tip_ang_im
10800,1.0547,141.81428333333335,-20.937466666666666,11.329249895815984,16.543729367373068,-47.002515384518084,-0.63466363954384708,-1.2693272790876942,0.18708009008723656,0.033751137825234867,0.018939311027236446,107.64401673312958,162.01904937620574
10810,1.0547,141.78715,-20.900116666666666,12.86853570191926,20.108412267954403,-46.805474139497925,-0.15759342166829962,-0.31518684333659924,0.21954356032732883,0.0091767270832885731,0.0083519319312672195,-74.960519966285915,26.803362336971077
10820,1.0547,141.76661666666666,-20.8591,14.261818205637812,16.696923008522123,-45.549420959559029,-1.2863347291625611,-2.5726694583251222,0.078656453957195796,0.0,0.0,-180.0,-180.0
10840,1.0547,141.74411666666666,-20.77375,15.185018194045901,18.860359646394844,11.658363871651158,-4.0345547835459534,-8.0691095670919069,0.10795419776434954,0.13770115894475979,0.17395962768332196,-65.299075015381632,126.46855955889282
10850,1.0547,141.74396666666667,-20.72853333333333,12.464317869984805,20.658789499049398,4.027546885047502,-1.6239526813719838,-3.2479053627439676,0.24739441072866727,0.086587471355921347,0.14346808259868846,-77.45269292700732,118.43465362652113
10860,1.0547,141.74605,-20.683483333333335,15.642326320524271,21.332301419058076,-42.843972345162669,0.3998684819473291,0.7997369638946582,0.15388863786835458,0.038283509383074128,0.018060245677150713,5.0273840838111417,-119.90259816581541
10870,1.0547,141.72231666666667,-20.65543333333333,13.247556068984796,16.482139556431925,-66.569215377275086,-0.18822986501020972,-0.37645973002041944,0.10879975120504751,0.071594967394325984,0.12907792371817731,-161.69761426148648,15.99752602303659
10880,1.0547,141.68710000000002,-20.634633333333333,14.470939572050545,22.013526048262857,-5.6956668296018034,-3.0992277050193251,-6.1984554100386502,0.20673419078427827,0.066682578602668019,0.025207483021674335,12.725101891259639,-120.84035798008075
10890,1.0547,141.65668333333335,-20.59968333333333,12.954107302089509,17.581285767846342,-20.047287848763926,-1.2735714080146148,-2.5471428160292295,0.15153492392120543,0.047892927471235247,0.010896045362865052,115.73745529922296,122.53824068950209
10900,1.0547,141.62628333333333,-20.564700000000002,10.511947620295347,14.616220307373352,57.415162492617441,6.546953860442855,13.09390772088571,0.16333354261608457,0.029196691486641085,0.01411156835721402,34.387473470071264,157.05693647906418
10910,1.0547,141.59605000000002,-20.5296,15.568039688267016,23.100428395446624,-14.872584452116453,-3.34802598955801,-6.69605197911602,0.19479408108106808,0.049888888134943438,0.045543813021508478,-143.28828791025023,-10.40700262069849
10920,1.0547,141.56436666666667,-20.495,16.606234724376726,23.436704701464869,-42.469551458281366,0.26921948511786814,0.53843897023573628,0.17057863571024756,0.05858480939739158,0.029318858503826439,90.378659311083041,-82.434978564827915
10930,1.0547,141.5331666666667,-20.46155,15.791113467570772,22.30697556323436,-27.213768797742663,-0.054596640972099486,-0.10919328194419897,0.17102858073524446,0.020162611802439584,0.054465878545997035,-63.375102419477706,126.42900535931203
10940,1.0547,141.50181666666666,-20.427500000000002,14.578541609288839,22.671931909100021,-10.403334069468023,3.8771273633535617,7.7542547267071233,0.21726946090539881,0.017684983581878158,0.062012217929096038,136.5670450174849,127.29712564170364
10950,1.0547,141.47051666666667,-20.393433333333334,16.501804638141035,17.900545494495169,11.251181805162185,5.9009304575663943,11.801860915132789,0.040658293720091006,0.040214262452403622,0.0890501657398233,-21.075283371166957,-50.767989396756761
10960a,1.0547,141.4393,-20.35891666666667,11.556282901331191,18.40491239459444,35.627103729357962,4.3314467716242993,8.6628935432485985,0.22858332004513127,0.049018990792052214,0.019901956252321027,33.96969033488871,-43.98383154086347
