FREQ,STATION,LAT,LON,ZXXre,ZXXim,ZXYre,ZXYim,ZYXre,ZYXim,ZYYre,ZYYim,TXre,TXim,TYre,TYim,RHOxx,RHOxy,RHOyx,RHOyy,PHSxx,PHSxy,PHSyx,PHSyy
0.00073242000000000001,VIC029,-37.50292041666667,142.94289997222222,0.038824999999999998,0.19803000000000001,0.76919999999999999,0.75387000000000004,-0.15343000000000001,-0.040342999999999997,0.24242,0.12121999999999999,0.41328999999999999,-0.11966,-0.22502,-0.043196999999999999,11.120193748122666,316.75503588105192,6.8726475380246299,20.060005133666479,78.907506185697301,44.423326150091896,14.731926787038958,26.566941939691997
0.00073242000000000001,VIC035,-37.48709,145.99101,-0.068170999999999995,-0.064411999999999997,-0.019387000000000001,0.046115000000000003,-0.18457000000000001,-0.15312000000000001,-0.15692,-0.070296999999999998,-0.0062227000000000003,-0.1139,-0.21811,-0.083391000000000007,2.4019527006362469,0.68333715463804956,15.704600993965213,8.0733881131045031,-136.62401781618667,112.80215286672251,39.679234381557876,-155.86858135083926
0.00073242000000000001,VIC034,-37.53092,145.48814,0.69296000000000002,0.10237,-0.83577999999999997,-0.51578000000000002,-0.55569999999999997,-0.39571000000000001,-0.059186999999999997,-0.12046999999999999,0.099634,-0.090388999999999997,0.0087384999999999997,0.013782000000000001,133.98683228202398,263.38909827694494,127.08251934682285,4.9196149392425097,8.4034446512648504,-148.32026359925212,35.454396405057167,-116.16492056059471
0.00073242000000000001,VIC037,-37.50743,146.95167999999998,3.0962999999999998,0.9073,2.2035999999999998,1.9043000000000001,-0.54325999999999997,-0.32945999999999998,-0.065971000000000002,-0.14398,0.45659,-0.034866000000000001,0.10349,0.12077,2842.7041806613688,2316.2151361240813,110.23055601977006,6.849188509598318,16.33201769003313,40.832815193298003,31.234715042312558,-114.61704206914274
0.00073242000000000001,VIC036,-37.49631,146.51753000000002,0.027980000000000001,-0.044789000000000002,0.19111,0.14582999999999999,-0.75268999999999997,-0.26568999999999998,-0.16006999999999999,-0.11093,0.45889999999999997,-0.018783000000000001,0.21410000000000001,0.17860000000000001,0.76156711203954031,15.780404958903359,173.98034248109013,10.356863493623878,-58.006692086690222,37.346108121621441,19.442384016173975,-145.27768043260804
0.00073242000000000001,VIC031,-37.512070111111115,144.02323,0.19775999999999999,0.57184000000000001,1.1939,1.0044,-0.61175000000000002,-0.27316000000000001,-0.0088835000000000008,-0.0091730000000000006,0.17180999999999999,-0.11028,-0.010803,0.012619,99.972694137243693,664.70510635973892,122.56750173397782,0.044526501529177254,70.923028003145021,40.073113081818398,24.061825791722327,-134.08145503795035
0.00073242000000000001,VIC030,-37.521260222222224,143.5138699722222,-0.14537,0.14654,0.60707999999999995,0.45526,-0.38134000000000001,-0.28294999999999998,0.17835999999999999,0.066407999999999995,0.27761000000000002,-0.15373999999999999,-0.18159,-0.013717999999999999,11.634419731847849,157.23431746811937,61.571474864148982,9.8911313355724868,134.77035489342126,36.86687738915812,36.575000293432652,20.421588694498244
0.00073242000000000001,VIC033,-37.47943002777778,144.98227,0.088819999999999996,0.061945,0.60797999999999996,0.49704999999999999,-0.37824999999999998,-0.29316999999999999,-0.66578000000000004,-0.47202,0.18695999999999999,-0.092591000000000007,-0.065240999999999993,0.0065028000000000004,3.2020358332650667,168.40020286174601,62.538355424483228,181.88085764998229,34.892757288230897,39.267486969568779,37.778168404465873,-144.66439121947116
0.00073242000000000001,VIC032,-37.49892005555556,144.50072,0.0038998000000000001,0.084489999999999996,0.45554,0.40592,-0.73551,-0.45627000000000001,-0.1041,-0.25669999999999998,0.18695999999999999,-0.092591000000000007,-0.065240999999999993,0.0065028000000000004,1.9534607301930587,101.65963190519102,204.5704030474318,20.95292318615002,87.357277724103923,41.703412013574898,31.813191796863833,-112.07411643992128
0.00073242000000000001,VIC039,-37.5096,148.0436,2.915,0.46284999999999998,2.8368000000000002,2.2454000000000001,0.25731999999999999,-0.24797,0.56240000000000001,0.45111000000000001,0.61253000000000002,0.0081922000000000002,0.033662999999999998,0.17108000000000001,2378.8141018814345,3574.2484913028052,34.87144078534174,141.93877613937363,9.0222287070597815,38.362518700057706,136.06009302949039,38.733655135958131
0.00073242000000000001,VIC038,-37.4956,147.52030000000002,0.30027999999999999,-0.28476000000000001,0.80305000000000004,0.64019000000000004,-0.40614,-0.43941999999999998,0.28838000000000003,0.19875000000000001,0.38618000000000002,-0.028809999999999999,-0.014337000000000001,0.0872,46.764516534228989,288.01303585374518,97.768940225553663,33.495695611807434,-43.480408193712911,38.561788802980352,47.253914388511163,34.574409907611248
0.00073242000000000001,VIC088,-35.36356122222222,141.54493983333333,0.39544000000000001,0.22791,0.88256999999999997,1.0014000000000001,-0.41243999999999997,-0.43719000000000002,-0.0086455999999999998,-0.081891000000000005,0.082022999999999999,-0.1588,0.017690000000000001,0.0077578999999999999,56.884236285191577,486.53279945932655,98.643360285082323,1.8516376615493837,29.956797421899967,48.609107435754574,46.668572947661403,-96.026647527771246
0.00073242000000000001,VIC089,-35.49146088888889,142.00339988888888,0.3105,0.12096,0.61036999999999997,0.56479999999999997,-0.026025,-0.085099999999999995,0.035026000000000002,0.05595,0.22281999999999999,-0.1313,-0.0080053999999999993,-0.022765000000000001,30.32182944212337,188.83989429562274,2.1625052906802105,1.1898154545206301,21.284158000040748,42.779333065859689,72.995493623499016,57.952477401995516
0.00073242000000000001,VIC080,-35.97750011111111,143.95425,0.43265999999999999,0.53617000000000004,0.62397000000000002,0.77427000000000001,-0.37924000000000002,-0.47574,-0.36560999999999999,-0.43158000000000002,0.27481,-0.090842000000000006,-0.084856000000000001,-0.0018913000000000001,129.61769053275444,270.01791152617352,101.07630190327954,87.362979847628424,51.098359376514757,51.135295843282208,51.439614970922122,-130.26937152436969
0.00073242000000000001,VIC081,-36.00216005555556,144.50682,-0.86409000000000002,-1.1193,-1.3753,-1.9117999999999999,-0.21804999999999999,-0.22627,0.024136999999999999,0.0098867,0.21515000000000001,-0.052453,0.051457999999999997,0.096110000000000001,545.99383362005403,1514.5488462903797,26.963740859069937,0.1857790901095,-127.66783267256373,-125.73027410122948,46.059861333287245,22.274381891750721
0.00073242000000000001,VIC083,-36.082860000000004,145.55511,0.28769,0.36625000000000002,0.22405,0.45351999999999998,-1.1866000000000001,-1.0968,1.1532,0.82238999999999995,0.23469000000000001,-0.017625999999999999,0.015377999999999999,0.042007999999999997,59.22956735206575,69.872147920592013,712.97610660549947,547.82653452936836,51.850304975760331,63.709498812866656,42.747871204387906,35.494086482334801
0.00073242000000000001,VIC085,-35.99783,146.51416,0.24084,0.19656999999999999,0.40190999999999999,0.66196999999999995,0.35008,0.34983999999999998,-0.018322000000000001,0.11451,0.20147000000000001,-0.042890999999999999,-0.077745999999999996,0.016848999999999999,26.390232516861911,163.76831025914092,66.886221566860542,3.6722743191065228,39.220808141976931,58.736290891800117,224.98035348819263,99.090472067409365
0.00073242000000000001,VIC086,-36.055299999999995,147.4723,0.48005999999999999,0.49723000000000001,0.85941000000000001,1.4899,-0.75380000000000003,-0.92156000000000005,0.55330000000000001,0.43846000000000002,0.28038000000000002,0.028774999999999998,-0.12781000000000001,0.033946999999999998,130.44299077032304,807.83909726659567,387.06951574233358,136.09351508697202,46.006525527949627,60.022622145233953,50.718177784676897,38.394900468612491
0.00073242000000000001,VIC087,-35.39036183333333,140.97698969444446,-0.27401999999999999,-0.19843,0.8115,0.75734000000000001,-1.2819,-1.1917,0.71042000000000005,0.17558000000000001,0.12806999999999999,-0.16417000000000001,0.033850999999999999,-0.011101,31.255679883127165,336.44524333032967,836.51907375549547,146.23437721525903,-144.09004042740906,43.022801856829965,42.911630631293718,13.882430174019591
0.00073242000000000001,VIC003,-38.51675041666667,142.97396997222222,-0.10055,0.067988999999999994,0.24990999999999999,0.056592000000000003,-0.65253000000000005,-0.25547999999999998,0.36331000000000002,0.0063832000000000003,0.58913000000000004,-0.16272,-0.15418999999999999,0.015938999999999998,4.0230486936457233,17.928964955626547,134.09394372081593,36.054422692509768,145.93458023446988,12.759408507382634,21.381447465849106,1.0065585707702596
0.00073242000000000001,VIC004,-38.52996022222222,143.4943099722222,0.051178000000000001,-0.035462,0.082718,0.0073971000000000002,-0.59453,-0.24646999999999999,0.32929000000000003,-0.1633,0.33273000000000003,-0.14691000000000001,-0.039008000000000001,-0.014796999999999999,1.0586114873979413,1.8833414195161244,113.10815701373527,36.891071816717186,-34.71866612846771,5.1101119666193897,22.517075592624792,-26.377523683355477
0.00073242000000000001,VIC005,-38.51191013888889,143.98602,1.6329,0.63087000000000004,0.40031,0.68876000000000004,-1.1511,-0.43758999999999998,-0.22170000000000001,-0.44479000000000002,0.21790000000000001,-0.11291,0.030838000000000001,-0.059824000000000002,836.77653993610227,173.29904527456921,414.11108874689393,67.444644903197613,21.124011382919448,59.834678626276322,20.814271650493481,-116.49338508753287
0.00073242000000000001,VIC006,-38.44941002777777,144.99805999999998,0.10919,0.071649000000000004,0.32027,0.18919,-0.48265000000000002,-0.20122000000000001,-0.14499999999999999,-0.16608000000000001,0.24932000000000001,-0.044971999999999998,0.20721000000000001,0.073605000000000004,4.6574466292564374,37.783165123836042,74.667679992354124,13.27314011086535,33.272343395213184,30.57121002879105,22.631580497314957,-131.12333998316578
0.00073242000000000001,VIC007,-38.49665,145.51129,0.075818999999999998,0.056365999999999999,0.71657999999999999,0.38329999999999997,-0.21093999999999999,-0.14638000000000001,0.48060999999999998,0.19903000000000001,0.19020999999999999,-0.065281000000000006,0.024671999999999999,0.0010043999999999999,2.4373028363507272,180.33526839791372,18.001362060020202,73.891732339368119,36.628161625209351,28.142410885951438,34.758382041156125,22.495402484303323
0.00073242000000000001,VIC008,-38.50123,145.99518999999998,-0.10176,-0.026412000000000001,0.43479000000000001,0.21281,0.1686,0.072905999999999999,-0.12786,-0.010581999999999999,0.20405000000000001,-0.076871999999999996,0.15701000000000001,0.038764,3.0181293094126325,63.987996013216446,9.2136328434504779,4.4947320728543732,-165.44983569059025,26.079653373618729,203.38461751173372,-175.26884651724711
0.00073242000000000001,VIC009,-38.48908,146.47997,1.0591999999999999,0.61090999999999995,0.98938999999999999,0.71009999999999995,-0.84604999999999997,-0.40753,-0.22975000000000001,-0.12651000000000001,0.094170000000000004,-0.076851000000000003,-0.049543999999999998,0.00023913999999999999,408.26729693345334,404.99565334097906,240.8130043963846,18.784261107015094,29.974864317813029,35.667569215914938,25.719441576306082,-151.16097282677458
0.00079365100000000004,VIC65R,-36.52641011111111,143.96562,-0.33372449999999998,-0.49512489999999998,-0.60925810000000002,-0.748004,0.39604790000000001,0.43646600000000002,0.21965860000000001,0.3042279,0.22705600000000001,-0.096167500000000003,-0.17860799999999999,-0.00273843,89.843195182834791,234.53770396096272,87.533817320310845,35.482728728967771,-123.98079106979472,-129.16322308084074,227.77949670251934,54.169965931186653
0.00079365100000000004,VIC84R,-35.95131944444445,145.95019166666665,-0.043923940000000002,-0.048973269999999999,-0.21101839999999999,-0.3155442,0.1951077,0.21962380000000001,-0.1092919,-0.068366529999999995,0.124654,-0.059058699999999999,-0.034783500000000002,0.033331100000000002,1.0905785237129419,36.312411196407496,21.748004633202754,4.1879117722653652,-131.88880969465859,-123.77240242846101,228.38299921298989,-147.97234519063812
0.00079365100000000004,VIC64R,-36.50043022222222,143.49445997222222,-0.1681599,-0.2933114,-0.36753200000000003,-0.42500329999999997,0.51628099999999999,0.61613470000000004,0.19984689999999999,0.1848214,0.3034,-0.032016000000000003,-0.14533299999999999,0.022652700000000001,28.805943503623141,79.558288475637255,162.83430361836375,18.672623946185411,-119.82630507420646,-130.85241288673774,230.03917102907934,42.763110982851039
0.00079365100000000004,vic67R,-36.51231002777778,144.99667,-0.35316779999999998,-0.2872691,-0.26922839999999998,-0.3781331,0.38330959999999997,0.33177089999999998,0.1167004,0.1787511,0.19351699999999999,-0.045622799999999998,0.083615499999999995,0.113409,52.227246175371796,54.298066198409607,64.763524405304082,11.483873670258086,-140.87485829263866,-125.45062804928585,220.87759325001855,56.860872168521958
0.00079365100000000004,VIC82R,-35.97454002777778,145.05205,-0.33771000000000001,-0.46395029999999998,-0.82458569999999998,-1.145232,0.01133145,0.01279083,-0.19581319999999999,-0.23388300000000001,0.18434200000000001,-0.0113927,0.068641300000000002,0.12634500000000001,82.983055516868248,501.85734295515044,0.073585767847933151,23.447098783530802,-126.05091967508433,-125.7545020790521,228.46213217803913,-129.93698470052428
0.00091552989999999998,VIC054,-36.9934,146.4971,0.030720000000000001,-0.055900999999999999,0.22821,0.27206999999999998,-0.12576999999999999,-0.18704000000000001,0.30342999999999998,0.21024999999999999,0.21095,-0.093172000000000005,0.087119000000000002,0.073619000000000004,0.88880553240260074,27.547301076677016,11.097847159333631,29.769607175036011,-61.209315699812343,50.010362146883757,56.082205757662138,34.718516163700109
0.00097655989999999998,VIC097,-35.00740036111111,143.00986997222222,0.2034,0.16925999999999999,0.28026000000000001,0.32835999999999999,-0.37495000000000001,-0.44449,-0.19531000000000001,-0.20202999999999999,0.157,-0.025454000000000001,0.045994,0.074894000000000002,14.340238135930015,38.167849652642914,69.255119445310015,16.171484616560644,39.765649522057991,49.518764776353031,49.85066012197251,-134.03107934110162
