station,freq,lon,lat,phi_min,phi_max,azimuth,skew,n_skew,elliptic,tip_mag_re,tip_mag_im,tip_ang_re,tip_ang_im
VIC017,0.023438000000000001,144.00183,-37.99654011111111,50.431086183264746,57.254988486968287,43.64745589652194,-0.68131501843125764,-1.3626300368625153,0.063368474750336759,0.40869653313919851,0.22427726370722464,164.16648608131845,173.71668320783468
VIC018,0.023438000000000001,144.47864,-37.99449005555556,23.684076250986067,43.023344981596473,7.5761865291095152,1.0854439485009268,2.1708878970018537,0.28991180251417581,0.40740056750083203,0.22918902351552528,147.86879704851827,120.07666751702384
VIC021,0.023438000000000001,146.04636,-38.00238,63.520014739245035,85.718974347746354,-4.0920417791091035,8.8133023044431837,17.626604608886367,0.14874772165309663,0.24291016034740087,0.11403977867393465,139.34395570737516,-139.60491494990322
VIC022,0.023438000000000001,146.49955999999997,-38.01918,30.394081187218525,45.024968372966072,-72.72563301541183,7.5863903690111893,15.172780738022379,0.193994584538911,0.1340018014095333,0.21609109977044402,162.12037141115434,161.58852824173954
VIC023,0.023438000000000001,147.16512,-37.9098,38.709713878519906,60.434259182270011,-42.569286814938195,1.5298468405018713,3.0596936810037425,0.21912118944869949,0.55004741686512804,0.16399430477915994,-170.07770481897626,141.65557016328637
VIC024,0.023438000000000001,147.51967000000002,-37.91324,36.041349215382361,53.017750036398319,-44.82579977701522,1.7896581114435264,3.5793162228870528,0.1906194983291,0.61423721362353167,0.054122012203908311,-169.24620253728168,-161.94836759753451
VIC025,0.023438000000000001,140.99855969444442,-37.493684944444446,18.663450836994922,32.976590903638659,-60.026243464682963,2.6836033176082705,5.3672066352165411,0.27717134967730422,0.11708312681595072,0.10828892413354192,-139.93390391991073,26.910283548204635
VIC026,0.023438000000000001,141.49578980555555,-37.48913136111111,46.48632276139017,61.965445222396781,36.527408402391693,-0.47864363062363896,-0.95728726124727792,0.14272817076915398,0.61407624876720313,0.079915793464120713,-147.59099415459062,-127.61698268922999
VIC027,0.023438000000000001,141.94752988888888,-37.47198097222223,39.739238736360619,56.283944851013516,28.955680027818648,3.4629910893521751,6.9259821787043503,0.17229907920724596,0.41247253387346899,0.064466728984802685,-152.80005313240866,119.28992534407479
VIC028,0.023438000000000001,142.50751994444445,-37.46006061111111,48.203787848866178,62.737971919716529,16.135112320767472,1.1492346452102249,2.2984692904204498,0.13100733304724671,0.2088730539562248,0.030191053525837751,165.8212497054098,-158.53478937035806
VIC029,0.023438000000000001,142.94289997222222,-37.50292041666667,4.0732658651610425,65.196391004927577,28.148452574783647,25.310584548157053,50.621169096314105,0.88239393554958045,0.19185083711050102,0.017624563876589967,138.36596463687346,-85.09424440264506
VIC030,0.023438000000000001,143.5138699722222,-37.521260222222224,61.923387643422203,72.944961325701584,-18.730093430169706,0.64848549075568596,1.2969709815113719,0.081720980248691386,0.14519616131633784,0.10313918873522322,142.62862624370021,-178.63684997465387
VIC031,0.023438000000000001,144.02323,-37.512070111111115,59.87280840379934,71.388344446825499,-20.517635794802814,1.5502393917735042,3.1004787835470085,0.087729962696052474,0.10641205490450789,0.11585920791201706,174.2144002977742,142.09222628821817
VIC032,0.023438000000000001,144.50072,-37.49892005555556,57.710360935032682,71.250265356844935,-9.687587502616708,1.0301583240434362,2.0603166480868724,0.10499254548568397,0.20340276743446734,0.13022193623195746,145.32159295243827,169.56937961120909
VIC033,0.023438000000000001,144.98227,-37.47943002777778,23.718955633473882,72.935893928785404,20.252207715622859,-17.58179815643874,-35.16359631287748,0.50920298896755212,0.20340276743446734,0.13022193623195746,145.32159295243827,169.56937961120909
VIC034,0.023438000000000001,145.48814,-37.53092,66.30831252047011,71.94653809834827,35.739918898315409,8.0459751660747205,16.091950332149441,0.040781394306542471,0.097091737496040303,0.084027517171459967,-158.35737581653865,-144.47991919135228
VIC035,0.023438000000000001,145.99101,-37.48709,72.44517230662737,77.120050062245241,23.160146326052736,-4.1389258410203817,-8.2778516820407635,0.031256449070013237,0.36127062339595173,0.093695068306715062,90.106439630266536,-157.93389247719472
VIC036,0.023438000000000001,146.51753000000002,-37.49631,48.225688180211755,68.082592491261025,-34.305703000518072,-2.8016947201819327,-5.6033894403638653,0.17072648822948014,0.44284800552785603,0.088579700584050292,-125.60445605953814,177.71065672610192
VIC037,0.023438000000000001,146.95167999999998,-37.50743,51.005398048229047,65.164229335588857,-5.4903820411316548,8.8431831216563133,17.686366243312627,0.12188066370033046,0.16777552771486073,0.070603789678741743,-142.51948414041831,107.63451741540709
VIC038,0.023438000000000001,147.52030000000002,-37.4956,46.068141860306859,63.109926628913158,-30.697575119089148,-0.89451048594635263,-1.7890209718927053,0.15609164921514401,0.078306464011599963,0.032021330968590299,158.25633559845718,135.00885658503694
VIC039,0.023438000000000001,148.0436,-37.5096,51.231550420571047,68.78726081908583,-20.708070483410122,-1.2868414922131366,-2.5736829844262732,0.1462746565907827,0.27792740535794597,0.076409655914681351,-162.38786192074758,100.18325096620964
VIC040,0.023438000000000001,148.5292,-37.5052,54.148727925589228,61.825582664210117,-24.445827554621005,-0.39247278192993718,-0.78494556385987435,0.066194441679191293,0.29159079342290628,0.056854258987344121,169.88649224422971,15.437637981527738
VIC041,0.023438000000000001,148.9919,-37.505000027777776,44.023016564016451,64.55719109866709,-37.464348644655047,-0.13129380767343377,-0.26258761534686753,0.18911526305459214,0.24212684235540677,0.11232641372802747,162.6180529576726,-32.504875964804164
VIC042,0.023438000000000001,149.4979,-37.501300055555554,46.857733156270939,53.531530170274756,-76.539316015491124,1.0069064484498074,2.0138128968996147,0.066479191029575779,0.43055436474387293,0.095808909069042228,133.09699187977537,-31.558921910273153
VIC043,0.023438000000000001,141.01561972222223,-36.97889188888889,42.739842928996651,62.870090780807708,28.99074691921777,3.933746979203911,7.8674939584078221,0.19060941660208858,0.47690242943394617,0.059162510029578702,-164.67280746086317,122.29240840365287
VIC044,0.023438000000000001,141.48755980555555,-36.96867136111111,40.52681333919449,58.383874755677304,19.177430107862602,2.5239972382460274,5.0479944764920548,0.18053722767912525,0.27455805251348941,0.041573996728724555,-169.10588170364142,56.082884955176603
VIC045,0.023438000000000001,142.0330498888889,-37.01335088888889,42.466340107438739,56.104204256391121,34.90216929352426,4.3692363311600788,8.7384726623201576,0.13835638462758404,0.16664397116307569,0.022311705664067909,176.37197835839868,104.55145049519125
